rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.011443329459109789,3.900937773310771,0.005837637023007325,0.018174325807895464,-0.009153477450129621,-0.0003003522748215026,0.021398546184947076,0.011446568303787204,17.6320793732191,-0.3290897066465114
0.011378127403052002,3.9000565505445013,0.00825292481479556,0.005837637023007325,0.018174325807895464,-0.009153477450129621,-0.0003003522748215026,0.011443329459109789,18.050515209831133,0.5195828199260693
0.013496265059754048,3.8792271833399266,-0.0008812227662695626,0.00825292481479556,0.005837637023007325,0.018174325807895464,-0.009153477450129621,0.011378127403052002,18.43413384383211,0.4675856476788973
0.013587033396156177,3.885308003498508,-0.020829367204574734,-0.0008812227662695626,0.00825292481479556,0.005837637023007325,0.018174325807895464,0.013496265059754048,18.226027463037784,-0.18787936192212673
0.012450362844294483,3.8951481771758276,0.006080820158581357,-0.020829367204574734,-0.0008812227662695626,0.00825292481479556,0.005837637023007325,0.013587033396156177,18.08644360763246,-0.13027991058411892
0.011199225887570262,3.8878391821447487,0.009840173677319708,0.006080820158581357,-0.020829367204574734,-0.0008812227662695626,0.00825292481479556,0.012450362844294483,18.207081500481078,0.1282163031999597
0.011379863109230602,3.8954925501661295,-0.0073089950310789575,0.009840173677319708,0.006080820158581357,-0.020829367204574734,-0.0008812227662695626,0.011199225887570262,18.069431056658697,-0.12859675709941665
0.010901312194789731,3.904843823762483,0.007653368021380835,-0.0073089950310789575,0.009840173677319708,0.006080820158581357,-0.020829367204574734,0.011379863109230602,18.031919348814434,-0.036816859143402714
0.009780781464315802,3.9013779394364314,0.009351273596353682,0.007653368021380835,-0.0073089950310789575,0.009840173677319708,0.006080820158581357,0.010901312194789731,18.02715211181657,-0.004755891759207875
0.00988197239038899,3.8957384804420645,-0.0034658843260517713,0.009351273596353682,0.007653368021380835,-0.0073089950310789575,0.009840173677319708,0.009780781464315802,17.848511489945324,-0.16359356843028905
0.010195747772740855,3.907034233295011,-0.005639458994366908,-0.0034658843260517713,0.009351273596353682,0.007653368021380835,-0.0073089950310789575,0.00988197239038899,18.12176784115777,0.3142371079213184
0.011344252700401875,3.8919939685310787,0.011295752852946706,-0.005639458994366908,-0.0034658843260517713,0.009351273596353682,0.007653368021380835,0.010195747772740855,18.242955010166728,0.12883617574404282
0.01113763594344228,3.914590735648568,-0.015040264763932498,0.011295752852946706,-0.005639458994366908,-0.0034658843260517713,0.009351273596353682,0.011344252700401875,18.30540007476381,0.064435982092091
0.011193894785909054,3.922378292032859,0.022596767117489147,-0.015040264763932498,0.011295752852946706,-0.005639458994366908,-0.0034658843260517713,0.01113763594344228,18.111717832187164,-0.17608033073135254
0.01105141368207301,3.92156413573077,0.007787556384291072,0.022596767117489147,-0.015040264763932498,0.011295752852946706,-0.005639458994366908,0.011193894785909054,17.909294963327813,-0.1832505230125523
